17/2020  35.48  31.06 274.33  12.61  11.30   6.59  29.16  27.68  20.53  48.66  90.28  36.35  76.15  98.27  44.31  34.76   5.83  13.76   6.34   8.37   1.85   2.52 282.44  44.68  64.70   2.34   4.58   7.98   9.60   2.91   1.41   0.86   0.62   0.08   1.09   0.00  35.52  15.84  15.32 579.81  14.40 362.16 945.78  12.21   5.16   3.12   0.95  50.49   9.23  38.29 240.51  23.63 110.05  19.37  25.74  61.55 178.95   9.29 504.35  39.93 145.20   0.00  30.12 203.18  54.60  24.29  48.41   0.72  10.63  17.48  21.75 444.12  78.50  68.60   8.35  30.61  39.95 236.80  71.38  64.35  90.86 135.03  40.89 356.34  94.21  66.38  92.97 293.19   3.14   2.48   1.43   3.11   8.70   3.16   2.57   4.27   2.77   3.66   0.40   0.00
18/2020  34.80  24.58  79.27  11.48   3.01   8.13  28.61  26.59  24.26  46.18  37.48  35.46  64.60  84.96  39.97  38.51   6.81  12.51   5.88   7.76   1.61   2.24 168.68  46.87  56.97   2.12   4.14   6.64   3.43   1.06   0.45   0.57   0.49   0.00   0.95   0.00  29.97  14.08  14.33 475.80  16.23 137.74 703.70  11.42   5.04   3.58   1.13  32.99   9.65  40.36 186.44  21.50  67.94  11.96  25.10  64.23 156.22   7.51 299.36  29.75 141.80   0.00  21.22 127.54  49.00  17.76  65.84   0.73  13.36  17.49  21.04 402.27  64.68  63.03   7.76  23.31  40.21 216.24  64.62  47.14  63.87 112.65  34.22 316.00  75.51  65.07 102.67 233.21   3.35   3.31   1.89   2.77   4.66   4.25   3.92   5.42   3.57   4.53   0.38   0.00
19/2020  33.79  14.86 118.90   9.78   9.82  10.45  27.79  24.95  29.85  42.45  56.50  34.12  47.27  64.99  33.46  44.15   8.26  10.64   5.19   6.85   1.25   1.82 167.10  50.15  45.38   1.78   3.48   4.63   3.82   0.82   0.43   0.43   0.30   0.11   0.51   0.00  21.64  11.44  12.83 319.78  18.98 201.55 543.10  10.24   4.85   4.26   1.39  30.07   9.71  43.46 177.43  21.77  47.70   8.40  24.16  65.30 147.13   6.80 217.37  25.68 140.44   0.00  17.67  97.29  46.76  15.16  72.82   0.74  14.45  17.50  20.75 385.54  59.16  60.81   7.53  20.40  40.31 208.02  61.92  40.25  53.08 103.70  31.55 299.87  68.04  64.55 106.55 209.23   3.44   3.65   2.08   2.63   3.04   4.69   4.47   7.14   4.76   5.83   0.36   0.00
20/2020  32.78   5.13 194.51   8.07  19.24  12.78  26.97  23.31  35.43  38.72 133.04  32.78  29.94  45.02  26.94  49.78   9.72   8.76   4.50   5.93   0.90   1.41 422.55  53.44  33.79   1.45   2.83   2.62   4.42   4.58   2.49   0.71   0.10   0.00   0.86   0.00  13.32   8.80  11.34 163.77  21.73 305.28 532.08   9.06   4.67   4.94   1.64  30.07   9.71  46.55 177.43  21.69  52.16   9.18  23.21  65.30 147.13   6.80 217.37  25.68 140.44   0.00  17.67  97.29  46.76  15.16  72.82   0.74  14.45  17.50  20.75 385.54  59.16  60.81   7.53  20.40  40.31 208.02  61.92  40.25  53.08 103.70  31.55 299.87  68.04  64.55 106.55 209.23   3.44   3.65   2.08   2.63   3.04   4.69   4.47   8.87   5.95   7.13   0.33   0.00
21/2020  30.56  61.28 178.52   7.31  20.27  11.21  26.18  21.77  30.15  33.31 120.78  31.62  26.52  64.58  26.18  43.62   8.38   9.03   4.28   5.65   0.95   1.53 401.55  47.27  36.02   4.53   8.84  11.17   9.67   3.70   2.80   0.57   3.98   0.00   0.96   0.00  13.02   8.91  15.75 204.97  20.20 230.94 589.65   8.05   5.65   4.23   1.40  30.07   9.71  41.04 177.43  37.87  68.28  12.02  22.39  65.30 147.13   6.80 217.37  25.68 140.44   0.00  17.67  97.29  46.76  15.16  72.82   0.74  14.45  17.50  20.75 385.54  59.16  60.81   7.53  20.40  40.31 208.02  61.92  40.25  53.08 103.70  31.55 299.87  68.04  64.55 106.55 209.23   3.44   3.65   2.08   2.63   3.04   4.69   4.47   7.38   4.99   6.29   0.31   0.00
22/2020  28.34 117.43 229.58   6.54  28.22   9.63  25.40  20.22  24.86  27.91 132.75  30.45  23.10  84.14  25.41  37.46   7.03   9.30   4.07   5.37   1.01   1.65 575.89  41.10  38.25   7.60  14.85  19.71  14.83   4.93   3.90   0.71   7.86   0.00   0.96   0.01  12.71   9.02  20.15 246.18  18.68 283.27 827.87   7.04   6.62   3.52   1.15  34.43   9.71  35.53 187.28  45.61  81.17  14.29  21.56  58.82 144.18   7.34 186.47  22.82 131.56   0.00  15.66  82.41  50.04  13.63  79.19   0.75  14.73  17.85  21.07 400.14  56.19  56.51   7.14  17.12  42.71 212.36  64.24  34.16  45.82  99.07  30.35 265.55  80.46  67.55 109.47 200.42   3.59   3.46   1.97   2.93   2.70   7.15   4.34   5.89   4.04   5.46   0.29   0.00
23/2020  26.12 173.57 396.03   5.78  26.60   8.06  24.61  18.68  19.57  22.51 164.79  29.29  19.69 103.70  24.65  31.30   5.69   9.58   3.85   5.09   1.07   1.77 616.50  34.93  40.48  10.68  20.87  28.25  13.15   8.17   6.12   1.15  11.73   0.01   2.31   0.00  12.41   9.13  24.56 287.39  17.15 573.61 568.62   6.02   7.59   2.80   0.91  40.25   9.70  30.01 200.41  33.24  60.65  10.68  20.74  42.61 136.81   8.68 109.21  15.69 109.37   0.00  10.64  45.21  58.24   9.83  95.13   0.79  15.42  18.75  21.88 436.66  48.77  45.77   6.17   8.93  48.73 223.23  70.07  18.94  27.67  87.49  27.36 179.74 111.53  75.04 116.80 178.39   3.97   2.99   1.71   3.67   1.86  13.32   4.03   4.39   3.08   4.62   0.27   0.00
24/2020  23.90 229.72 182.47   5.01  36.92   6.49  23.83  17.13  14.28  17.11 179.53  28.12  16.27 123.26  23.89  25.13   4.35   9.85   3.64   4.81   1.13   1.89 454.27  28.76  42.71  13.76  26.88  36.79  15.88   6.34   6.72   0.71  15.61   0.28   2.24   0.00  12.11   9.24  28.96 328.60  15.63 274.07 568.01   5.01   8.57   2.09   0.66  40.25   9.70  24.50 200.41  23.35  54.31   9.56  19.91  42.61 136.81   8.68 109.21  15.69 109.37   0.00  10.64  45.21  58.24   9.83  95.13   0.79  15.42  18.75  21.88 436.66  48.77  45.77   6.17   8.93  48.73 223.23  70.07  18.94  27.67  87.49  27.36 179.74 111.53  75.04 116.80 178.39   3.97   2.99   1.71   3.67   1.86  13.32   4.03   2.90   2.13   3.78   0.25   0.00
25/2020  23.42 198.36 521.98   4.76  48.54   6.80  21.41  19.08  16.60  23.28 268.06  29.08  16.08 106.55  22.23  28.42   4.53   9.71   3.47   4.59   1.06   1.86 333.17  31.58  39.67  12.53  24.47  34.31  17.58  20.31  15.10   1.45  12.91   0.04   5.89   0.00  11.56   8.11  26.48 301.73  15.51 692.05 380.51   5.88   7.79   2.27   0.77  40.25   9.70  26.72 200.41  15.68  63.33  11.15  20.59  42.61 136.81   8.68 109.21  15.69 109.37   0.00  10.64  45.21  58.24   9.83  95.13   0.79  15.42  18.75  21.88 436.66  48.77  45.77   6.17   8.93  48.73 223.23  70.07  18.94  27.67  87.49  27.36 179.74 111.53  75.04 116.80 178.39   3.97   2.99   1.71   3.67   1.86  13.32   4.03   3.18   2.26   3.99   0.27   0.00
26/2020  22.94 167.00 516.73   4.51  48.88   7.10  18.98  21.03  18.93  29.45 278.57  30.03  15.89  89.84  20.56  31.71   4.71   9.57   3.30   4.36   0.99   1.83 273.43  34.40  36.62  11.29  22.06  31.83  42.45  24.32  24.85   3.84  10.21   3.28  11.75   0.00  11.02   6.99  24.00 274.86  15.40 709.71 361.26   6.75   7.01   2.45   0.88  37.20   9.96  28.95 184.77  16.51  79.05  13.91  21.26  42.61 136.81   8.68 109.21  15.69 109.37   0.00  10.64  45.21  58.24   9.83  95.13   0.79  15.42  18.75  21.88 436.66  48.77  45.77   6.17   8.93  48.73 223.23  70.07  18.94  27.67  87.49  27.36 179.74 111.53  75.04 116.80 178.39   3.97   2.99   1.71   3.67   1.86  13.32   4.03   3.45   2.40   4.19   0.30   0.00
27/2020  22.46 135.64 161.24   4.27  21.84   7.40  16.56  22.97  21.25  35.62 135.97  30.99  15.70  73.13  18.90  35.00   4.90   9.43   3.14   4.14   0.92   1.80 202.01  37.22  33.58  10.06  19.64  29.35  28.52   9.72   8.06   1.90   7.52   0.88   5.79   0.00  10.47   5.87  21.52 247.99  15.29 342.16 327.20   7.62   6.24   2.63   0.99  18.93  11.57  31.18  90.91  18.66  32.10   5.65  21.94  67.47 201.82  11.02  56.35  10.23 153.77   0.00   9.59  35.88  67.36   6.38 109.12   0.77  19.31  19.31  19.39 447.61  40.75  36.55   4.99   4.58  56.79 192.46  84.62  14.63  20.64  73.96  20.02 220.82  95.85  73.20 118.64 130.69   2.89   5.08   2.92   3.17   1.89   5.47   4.94   3.73   2.54   4.40   0.33   0.00
28/2020  21.98 104.28 161.47   4.02  21.82   7.70  14.14  24.92  23.58  41.79 133.46  31.94  15.51  56.41  17.24  38.29   5.08   9.29   2.97   3.92   0.85   1.77 391.16  40.04  30.53   8.82  17.23  26.87   8.44   8.08   7.77   1.30   4.82   0.00   3.51   0.00   9.92   4.74  19.04 221.13  15.18 372.59 328.40   8.49   5.46   2.81   1.09  18.93  11.57  33.41  90.91  24.55  28.41   5.00  22.62  67.47 201.82  11.02  56.35  10.23 153.77   0.00   9.59  35.88  67.36   6.38 109.12   0.77  19.31  19.31  19.39 447.61  40.75  36.55   4.99   4.58  56.79 192.46  84.62  14.63  20.64  73.96  20.02 220.82  95.85  73.20 118.64 130.69   2.89   5.08   2.92   3.17   1.89   5.47   4.94   4.01   2.67   4.60   0.36   0.00
29/2020  21.10 110.06 163.63   3.71  18.50   7.80  13.99  23.94  23.11  40.47 204.27  32.07  13.92  55.45  18.31  40.18   4.84   9.01   3.01   3.98   0.84   1.73 457.42  39.57  27.73   8.64  16.88  26.96  19.83   8.02   8.97   1.30   5.35   0.00   4.29   0.00   9.28   4.51  18.01 234.57  15.58 363.39 505.05   8.60   5.10   2.55   1.07  18.93  11.57  33.12  90.91  42.68  74.45  13.10  22.71  67.47 201.82  11.02  56.35  10.23 153.77   0.00   9.59  35.88  67.36   6.38 109.12   0.77  19.31  19.31  19.39 447.61  40.75  36.55   4.99   4.58  56.79 192.46  84.62  14.63  20.64  73.96  20.02 220.82  95.85  73.20 118.64 130.69   2.89   5.08   2.92   3.17   1.89   5.47   4.94   3.93   2.76   4.59   0.34   0.00
30/2020  20.21 115.84 214.77   3.40  18.42   7.89  13.84  22.96  22.65  39.14 222.37  32.20  12.33  54.48  19.37  42.08   4.61   8.73   3.05   4.03   0.83   1.69 437.04  39.10  24.93   8.47  16.54  27.04  14.41  16.75  11.64   1.30   5.89   6.16   6.82   0.00   8.63   4.27  16.97 248.02  15.99 572.21 437.43   8.71   4.74   2.28   1.05  18.93  11.57  32.84  90.91  20.03  62.46  10.99  22.80  67.47 201.82  11.02  56.35  10.23 153.77   0.00   9.59  35.88  67.36   6.38 109.12   0.77  19.31  19.31  19.39 447.61  40.75  36.55   4.99   4.58  56.79 192.46  84.62  14.63  20.64  73.96  20.02 220.82  95.85  73.20 118.64 130.69   2.89   5.08   2.92   3.17   1.89   5.47   4.94   3.86   2.84   4.58   0.33   0.00
31/2020  19.33 121.62 209.99   3.09  11.82   7.99  13.69  21.98  22.19  37.82 168.16  32.34  10.73  53.51  20.44  43.98   4.37   8.46   3.09   4.09   0.83   1.65 282.92  38.63  22.13   8.29  16.19  27.13  21.27  14.77  14.24   2.22   6.43   1.38   6.06   0.00   7.98   4.04  15.93 261.47  16.40 583.32 347.24   8.83   4.38   2.02   1.03  17.19   8.52  32.55  77.65  21.25  61.41  10.81  22.89  52.50 152.03   8.41  44.16   8.73 119.09   0.00   8.41  33.89  55.46   5.46  91.06   0.69  13.18  16.88  15.80 382.92  33.82  30.38   4.34   3.85  44.84 238.81  73.46  12.04  16.76  66.21  17.83 187.20  86.88  63.73 105.62 124.41   2.80   4.46   2.51   2.33   1.62   5.59   4.83   3.79   2.93   4.58   0.31   0.00
32/2020  18.01 130.29 128.94   2.63   9.14   8.14  13.46  20.51  21.50  35.84 124.54  32.53   8.35  52.06  22.03  46.82   4.02   8.04   3.14   4.18   0.82   1.59 197.35  37.93  17.93   8.02  15.66  27.26  13.93   6.68   9.65   1.30   7.23   0.81   3.72   0.00   7.01   3.69  14.38 281.64  17.00 276.36 303.07   8.99   3.84   1.62   1.00  16.49   7.30  32.12  72.35  24.17  60.35  10.62  23.03  41.27 114.69   6.46  35.02   7.62  93.09   0.00   7.54  32.41  46.54   4.77  77.51   0.63   8.59  15.07  13.12 334.41  28.63  25.75   3.85   3.31  35.88 273.57  65.09  10.11  13.85  60.40  16.20 161.98  80.16  56.63  95.86 119.70   2.74   4.00   2.20   1.70   1.42   5.68   4.75   3.69   3.05   4.56   0.29   0.00
33/2020  16.69 138.96 203.41   2.17  19.01   8.28  13.23  19.04  20.81  33.86 231.43  32.73   5.96  50.60  23.63  49.66   3.66   7.62   3.20   4.27   0.81   1.52 369.47  37.23  13.73   7.75  15.14  27.38  10.22  18.19  14.40   2.52   8.03   1.53   7.16   0.00   6.04   3.33  12.82 301.81  17.61 378.13 292.94   9.16   3.30   1.22   0.97  16.49   7.30  31.70  72.35  25.78  63.46  11.17  23.17  41.27 114.69   6.46  35.02   7.62  93.09   0.00   7.54  32.41  46.54   4.77  77.51   0.63   8.59  15.07  13.12 334.41  28.63  25.75   3.85   3.31  35.88 273.57  65.09  10.11  13.85  60.40  16.20 161.98  80.16  56.63  95.86 119.70   2.74   4.00   2.20   1.70   1.42   5.68   4.75   3.58   3.18   4.55   0.27   0.00
34/2020  16.25 114.86 146.28   2.45   6.07   7.48  13.55  17.86  19.19  34.93 112.43  32.10   9.17  41.30  25.30  42.55   3.26   7.29   3.15   4.19   0.78   1.49 463.40  35.95  13.37   6.48  12.65  22.45  23.53   7.68   7.63   1.61   6.07   0.19   5.52   0.00   5.94   3.15  11.89 276.35  17.65 216.82 355.75   8.87   3.27   1.43   0.89  16.49   7.30  30.66  72.35  36.53  80.90  14.24  22.73  41.27 114.69   6.46  35.02   7.62  93.09   0.00   7.54  32.41  46.54   4.77  77.51   0.63   8.59  15.07  13.12 334.41  28.63  25.75   3.85   3.31  35.88 273.57  65.09  10.11  13.85  60.40  16.20 161.98  80.16  56.63  95.86 119.70   2.74   4.00   2.20   1.70   1.42   5.68   4.75   3.20   2.89   4.19   0.26   0.00
35/2020  15.82  90.75 127.30   2.73   6.21   6.68  13.86  16.68  17.58  36.00  93.32  31.48  12.38  32.00  26.97  35.43   2.86   6.95   3.10   4.10   0.75   1.45 374.42  34.67  13.02   5.20  10.16  17.52   6.93   4.78   3.51   1.15   4.10   0.07   3.12   0.00   5.84   2.96  10.96 250.89  17.69 285.42 350.00   8.59   3.25   1.65   0.82  22.95   7.03  29.63 110.96  31.54  58.21  10.25  22.29  41.73 113.59   6.28  33.78   7.46  91.25   0.00   7.24  33.14  47.74   4.72  73.48   0.62   8.71  15.00  12.96 341.76  28.69  25.07   3.79   3.25  35.72 268.91  65.34  10.73  13.96  59.38  16.03 162.12  77.25  54.64  94.40 115.34   2.73   3.95   2.19   1.73   1.37   5.90   4.57   2.82   2.59   3.82   0.24   0.00
36/2020  15.38  66.65  99.84   3.01  11.67   5.88  14.18  15.50  15.96  37.07 114.59  30.86  15.59  22.69  28.64  28.31   2.46   6.61   3.04   4.01   0.71   1.42 304.31  33.39  12.67   3.93   7.67  12.58  12.11   6.60   2.36   1.00   2.14   0.20   4.68   0.00   5.75   2.78  10.04 225.43  17.72 252.93 285.62   8.30   3.22   1.86   0.74  39.11   6.36  28.59 207.49  32.87  43.99   7.74  21.85  44.51 107.03   5.26  26.39   6.56  80.25   0.00   5.44  37.56  54.91   4.42  49.32   0.62   9.43  14.59  12.00 385.87  29.02  21.00   3.47   2.93  34.77 240.99  66.85  14.49  14.63  53.30  15.07 162.94  59.82  42.76  85.62  89.17   2.65   3.64   2.10   1.93   1.11   7.23   3.53   2.44   2.29   3.46   0.22   0.00
37/2020  14.94  42.54  98.51   3.29   5.88   5.08  14.50  14.32  14.34  38.14 101.83  30.23  18.80  13.39  30.32  21.20   2.06   6.27   2.99   3.92   0.68   1.39 306.12  32.10  12.31   2.65   5.18   7.65  16.19   4.38   1.45   0.71   0.17   0.00   4.08   0.00   5.65   2.59   9.11 199.96  17.76 139.91 293.10   8.02   3.20   2.07   0.67  39.11   6.36  27.56 207.49  27.73  39.36   6.93  21.40  44.51 107.03   5.26  26.39   6.56  80.25   0.00   5.44  37.56  54.91   4.42  49.32   0.62   9.43  14.59  12.00 385.87  29.02  21.00   3.47   2.93  34.77 240.99  66.85  14.49  14.63  53.30  15.07 162.94  59.82  42.76  85.62  89.17   2.65   3.64   2.10   1.93   1.11   7.23   3.53   2.07   2.00   3.10   0.20   0.00
38/2020  20.03  36.26  72.42   3.39   3.14   5.31  16.64  14.70  15.32  35.46  52.73  29.96  18.94  16.88  28.67  26.51   2.40   6.55   3.16   4.15   0.62   1.44 287.02  33.38  15.27   2.37   4.64   6.72   6.08   2.05   0.68   0.71   0.19   0.00   2.26   0.00   6.11   2.84  10.30 211.10  17.08 139.96 301.87   7.92   3.68   2.18   0.71  39.11   6.36  28.64 207.49  37.17  60.67  10.68  21.21  44.51 107.03   5.26  26.39   6.56  80.25   0.00   5.44  37.56  54.91   4.42  49.32   0.62   9.43  14.59  12.00 385.87  29.02  21.00   3.47   2.93  34.77 240.99  66.85  14.49  14.63  53.30  15.07 162.94  59.82  42.76  85.62  89.17   2.65   3.64   2.10   1.93   1.11   7.23   3.53   2.36   2.18   3.14   0.21   0.00
39/2020  25.12  29.97  60.28   3.49   0.63   5.54  18.78  15.08  16.29  32.78  33.05  29.69  19.08  20.37  27.02  31.83   2.75   6.83   3.33   4.38   0.56   1.50 362.93  34.66  18.23   2.09   4.09   5.80  12.81   1.34   0.36   0.57   0.21   0.00   1.63   0.00   6.56   3.08  11.49 222.23  16.39 107.64 246.45   7.83   4.16   2.29   0.76  39.11   6.36  29.72 207.49  15.12  35.64   6.27  21.02  44.51 107.03   5.26  26.39   6.56  80.25   0.00   5.44  37.56  54.91   4.42  49.32   0.62   9.43  14.59  12.00 385.87  29.02  21.00   3.47   2.93  34.77 240.99  66.85  14.49  14.63  53.30  15.07 162.94  59.82  42.76  85.62  89.17   2.65   3.64   2.10   1.93   1.11   7.23   3.53   2.65   2.35   3.19   0.22   0.00
40/2020  30.21  23.68  66.16   3.59   2.63   5.77  20.93  15.46  17.27  30.10  34.28  29.41  19.22  23.86  25.37  37.14   3.09   7.11   3.49   4.61   0.50   1.56 322.53  35.94  21.19   1.81   3.54   4.87   2.43   1.11   0.43   0.57   0.23   0.00   0.80   0.01   7.02   3.33  12.68 233.37  15.71 154.15 294.35   7.74   4.64   2.39   0.80  38.87   6.38  30.80 251.96  19.51  43.89   7.73  20.82  34.89  87.70   3.82  23.15   6.30  68.62   0.00   4.67  33.87  42.01   4.35  43.87   0.33   6.64  10.44  11.37 259.34  33.71  18.50   3.35   2.80  26.96 211.23  46.23  11.30  19.46  56.03  12.08 255.51  59.78  44.81  72.16  97.03   2.20   3.14   1.80   2.17   1.62   6.15   3.88   2.95   2.53   3.23   0.22   0.00
41/2020  35.29  17.39  75.62   3.69   4.39   6.00  23.07  15.84  18.24  27.42  40.19  29.14  19.36  27.35  23.72  42.46   3.44   7.39   3.66   4.84   0.44   1.62 334.16  37.21  24.15   1.53   2.99   3.94   1.61   0.75   0.35   0.57   0.25   0.00   0.68   0.01   7.48   3.58  13.87 244.51  15.03 123.46 285.16   7.64   5.12   2.50   0.85  38.87   6.38  31.88 251.96  28.94  50.57   8.90  20.63  33.29  84.48   3.58  22.62   6.26  66.68   0.00   4.55  33.25  39.87   4.34  42.96   0.29   6.18   9.75  11.26 238.25  34.50  18.08   3.33   2.78  25.66 206.28  42.80  10.77  20.26  56.48  11.59 270.94  59.78  45.16  69.92  98.34   2.12   3.06   1.75   2.21   1.71   5.97   3.94   3.24   2.71   3.28   0.23   0.00
42/2020  39.47  20.30 177.79   4.89   6.06   5.88  28.29  17.51  17.63  30.08  43.96  34.22  26.19  39.98  25.65  40.14   3.25   8.68   4.54   6.00   1.01   2.40 552.59  39.19  30.60   1.55   3.04   4.66   9.78   1.15   0.40   0.43   0.28   0.00   0.62   0.01   7.54   6.68  14.33 261.21  15.11 212.96 459.05   8.01   5.25   2.64   0.82  38.87   6.38  33.34 251.96  17.94  53.79   9.47  24.23  33.29  84.48   3.58  22.62   6.26  66.68   0.00   4.55  33.25  39.87   4.34  42.96   0.29   6.18   9.75  11.26 238.25  34.50  18.08   3.33   2.78  25.66 206.28  42.80  10.77  20.26  56.48  11.59 270.94  59.78  45.16  69.92  98.34   2.12   3.06   1.75   2.21   1.71   5.97   3.94   3.13   2.61   3.26   0.25   0.00
43/2020  43.65  23.22  66.59   6.08   2.64   5.75  33.52  19.18  17.03  32.74  25.57  39.31  33.02  52.61  27.58  37.82   3.05   9.97   5.41   7.16   1.58   3.18 428.62  41.18  37.04   1.58   3.08   5.37   3.73   0.64   0.32   0.43   0.31   0.00   0.65   0.01   7.61   9.79  14.78 277.91  15.20 120.73 413.94   8.39   5.39   2.78   0.79  38.87   6.38  34.80 251.96  17.43  68.72  12.10  27.83  33.29  84.48   3.58  22.62   6.26  66.68   0.00   4.55  33.25  39.87   4.34  42.96   0.29   6.18   9.75  11.26 238.25  34.50  18.08   3.33   2.78  25.66 206.28  42.80  10.77  20.26  56.48  11.59 270.94  59.78  45.16  69.92  98.34   2.12   3.06   1.75   2.21   1.71   5.97   3.94   3.01   2.51   3.24   0.27   0.00
44/2020  47.83  26.14  97.83   7.28   3.31   5.63  38.74  20.85  16.42  35.39  25.51  44.39  39.85  65.24  29.51  35.50   2.86  11.25   6.29   8.31   2.15   3.97 358.07  43.16  43.48   1.60   3.12   6.09  13.00   1.01   0.82   1.01   0.33   0.00   0.77   0.00   7.68  12.89  15.24 294.61  15.28 111.21 516.84   8.76   5.52   2.93   0.76  40.09   6.72  36.27 250.22  27.02  71.69  12.62  31.43  27.46  79.93   3.15  27.05   6.81  60.43   0.00   6.32  35.76  35.67   4.04  38.96   0.26   8.26   9.13  11.87 247.19  32.37  16.63   3.12   3.08  24.46 149.72  37.26  11.41  18.77  51.19  12.38 275.85  53.24  40.32  69.04  98.08   2.15   2.83   1.61   1.92   1.52   4.77   3.34   2.90   2.41   3.22   0.30   0.00
45/2020  54.10  30.51 173.76   9.07  15.63   5.44  46.58  23.36  15.50  39.38  68.75  52.01  50.10  84.19  32.41  32.02   2.57  13.18   7.61  10.05   3.01   5.14 446.09  46.13  53.15   1.63   3.19   7.16  18.19   2.68   0.83   0.71   0.37   0.00   1.82   0.00   7.77  17.55  15.92 319.67  15.41 176.39 719.41   9.32   5.72   3.14   0.72  41.00   6.98  38.46 248.91  35.43 108.10  19.03  36.82  19.69  73.86   2.58  32.97   7.55  52.10   0.00   8.68  39.10  30.08   3.66  33.62   0.22  11.04   8.30  12.69 259.10  29.55  14.70   2.84   3.49  22.88  74.32  29.88  12.28  16.79  44.14  13.43 282.40  44.52  33.88  67.86  97.75   2.19   2.53   1.44   1.55   1.27   3.17   2.54   2.73   2.27   3.19   0.33   0.00
46/2020  60.37  34.88  93.17  10.86  10.54   5.25  54.42  25.86  14.59  43.36  55.49  59.64  60.35 103.13  35.31  28.55   2.27  15.11   8.92  11.78   3.86   6.32 550.55  49.11  62.81   1.67   3.25   8.23   3.91   1.30   0.75   0.57   0.41   0.00   0.90   0.00   7.87  22.20  16.61 344.72  15.53 127.46 540.41   9.88   5.93   3.36   0.68  41.00   6.98  40.65 248.91  19.82  89.10  15.68  42.22  19.69  73.86   2.58  32.97   7.55  52.10   0.00   8.68  39.10  30.08   3.66  33.62   0.22  11.04   8.30  12.69 259.10  29.55  14.70   2.84   3.49  22.88  74.32  29.88  12.28  16.79  44.14  13.43 282.40  44.52  33.88  67.86  97.75   2.19   2.53   1.44   1.55   1.27   3.17   2.54   2.56   2.12   3.16   0.37   0.00
47/2020  49.02  34.04 145.18   8.90   5.20   4.67  44.40  21.72  13.53  37.12  39.07  48.67  45.57  78.57  35.59  30.27   1.84  13.15   7.45   9.84   3.16   5.14 375.12  42.16  61.42   1.70   3.32   7.09  14.83   2.47   0.66   0.71   0.59   0.00   1.28   0.00  14.80  19.27  16.27 398.29  15.47 192.30 646.92   8.59   6.02   3.11   0.63  41.00   6.98  37.39 248.91  30.80  75.50  13.29  34.46  19.69  73.86   2.58  32.97   7.55  52.10   0.00   8.68  39.10  30.08   3.66  33.62   0.22  11.04   8.30  12.69 259.10  29.55  14.70   2.84   3.49  22.88  74.32  29.88  12.28  16.79  44.14  13.43 282.40  44.52  33.88  67.86  97.75   2.19   2.53   1.44   1.55   1.27   3.17   2.54   2.33   1.88   2.77   0.31   0.00
48/2020  37.67  33.20 121.99   6.94   3.91   4.09  34.39  17.58  12.48  30.88  39.56  37.71  30.79  54.00  35.86  32.00   1.40  11.19   5.99   7.90   2.46   3.96 260.06  35.20  60.02   1.73   3.38   5.95   5.92   0.61   0.69   0.57   0.77   0.00   0.77   0.00  21.73  16.34  15.93 451.87  15.42 137.17 594.82   7.30   6.12   2.87   0.58  36.65   6.31  34.13 217.53  21.59  51.60   9.08  26.70  19.41  80.44   2.96  35.42   7.99  53.11   0.00   8.88  43.30  30.25   3.76  32.94   0.23  10.71   8.62  12.70 252.09  30.98  15.08   2.87   3.68  23.40  89.77  29.30  13.18  20.13  57.25  17.13 306.94  44.90  32.95  68.03 107.89   2.16   2.53   1.44   1.50   1.29   3.05   2.61   2.11   1.63   2.37   0.25   0.00
49/2020  26.31  32.36  89.69   4.98   8.07   3.51  24.37  13.45  11.42  24.63  53.99  26.74  16.01  29.44  36.14  33.73   0.97   9.23   4.52   5.97   1.75   2.77 302.86  28.25  58.63   1.76   3.45   4.81   6.26   1.97   1.43   0.71   0.94   0.00   0.87   0.00  28.66  13.42  15.59 505.44  15.36 134.08 396.45   6.01   6.21   2.63   0.53  25.79   4.62  30.87 139.09  17.85  41.62   7.33  18.93  17.76 119.94   5.24  50.12  10.62  59.20   0.00  10.08  68.47  31.30   4.38  28.89   0.29   8.74  10.57  12.77 210.06  39.58  17.42   3.07   4.86  26.57 182.50  25.82  18.56  40.20 135.90  39.34 454.22  47.19  27.38  69.04 168.73   2.00   2.55   1.46   1.23   1.42   2.35   3.06   1.88   1.39   1.98   0.19   0.00
50/2020  14.96  31.52  60.28   3.01   1.74   2.93  14.35   9.31  10.37  18.39  25.16  15.78   1.23   4.87  36.42  35.46   0.53   7.27   3.05   4.03   1.05   1.59 227.18  21.30  57.23   1.80   3.51   3.67  10.29   1.01   0.37   0.43   1.12   0.00   0.51   0.01  35.59  10.49  15.25 559.01  15.30  80.52 316.67   4.73   6.31   2.39   0.48  25.79   4.62  27.61 139.09  15.83  36.99   6.51  11.17  17.76 119.94   5.24  50.12  10.62  59.20   0.00  10.08  68.47  31.30   4.38  28.89   0.29   8.74  10.57  12.77 210.06  39.58  17.42   3.07   4.86  26.57 182.50  25.82  18.56  40.20 135.90  39.34 454.22  47.19  27.38  69.04 168.73   2.00   2.55   1.46   1.23   1.42   2.35   3.06   1.66   1.15   1.58   0.13   0.00
